Documento|Fecha|Departamento|Municipio|Dia|Hora|Sitio|Agresor|Victima|Edad|Pais_nacimiento|Clase_empleado|Profesion|Escolaridad|Codigo_DANE
1425810215|8/01/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Domingo|11:59:00|VIAS PUBLICAS|A PIE|A PIE|65|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810216|9/01/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Domingo|2:25:00|LOCAL COMERCIAL|A PIE|A PIE|-|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810217|10/01/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Domingo|10:01:00|VIAS PUBLICAS|A PIE|A PIE|18|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810218|11/01/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Domingo|23:08:00|VIAS PUBLICAS|A PIE|A PIE|40|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|SUPERIOR|11001000
1425810219|12/01/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Lunes|10:00:00|VIAS PUBLICAS|A PIE|A PIE|65|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|PRIMARIA|11001000
1425810220|13/01/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Lunes|19:30:00|VIAS PUBLICAS|A PIE|A PIE|55|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|SECUNDARIA|11001000
1425810221|14/01/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Lunes|19:30:00|ALIMENTADOR BUS TRANSMILENIO|A PIE|A PIE|39|COLOMBIA|EMPLEADO PARTICULAR|ESPECIALIZACION EN SEGURIDAD|SECUNDARIA|11001000
1425810222|15/01/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Lunes|2:00:00|VIAS PUBLICAS|A PIE|A PIE|35|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|PRIMARIA|11001000
1425810223|16/01/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Lunes|10:30:00|VIAS PUBLICAS|A PIE|A PIE|66|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|SECUNDARIA|11001000
1425810224|17/01/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Lunes|5:00:00|VIAS PUBLICAS|A PIE|A PIE|27|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|TECNICO|11001000
1425810225|18/01/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Lunes|0:00:00|VIAS PUBLICAS|A PIE|A PIE|26|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810226|19/01/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Lunes|0:00:00|PARQUEADERO|A PIE|A PIE|27|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810227|20/01/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Lunes|0:00:00|OTRO|A PIE|A PIE|27|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810228|21/01/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Lunes|0:00:00|OTRO|A PIE|A PIE|-|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810229|22/01/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Lunes|0:00:00|OTRO|A PIE|A PIE|-|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810230|23/01/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Lunes|0:00:00|VEHICULO|A PIE|A PIE|-|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810231|24/01/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Lunes|13:30:00|RESTAURANTES|A PIE|A PIE|45|COLOMBIA|EMPLEADO PARTICULAR|ECONOMIA|SUPERIOR|11001000
1425810232|25/01/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Lunes|0:30:00|VIAS PUBLICAS|A PIE|A PIE|38|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|PRIMARIA|11001000
1425810233|26/01/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Lunes|4:15:00|VIAS PUBLICAS|A PIE|A PIE|40|VENEZUELA|EMPLEADO PARTICULAR|NO REPORTADA|SECUNDARIA|11001000
1425810234|27/01/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Lunes|9:05:00|VIAS PUBLICAS|A PIE|A PIE|36|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|PRIMARIA|11001000
1425810235|28/01/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Lunes|7:42:00|VIAS PUBLICAS|A PIE|A PIE|37|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|SECUNDARIA|11001000
1425810236|29/01/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Lunes|0:36:00|VIAS PUBLICAS|A PIE|A PIE|36|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|SECUNDARIA|11001000
1425810237|30/01/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Lunes|17:41:00|VIAS PUBLICAS|A PIE|A PIE|35|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|SECUNDARIA|11001000
1425810238|31/01/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Lunes|20:07:00|VIAS PUBLICAS|A PIE|A PIE|25|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|SECUNDARIA|11001000
1425810239|1/02/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Lunes|21:57:00|VIAS PUBLICAS|A PIE|A PIE|29|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|TECNICO|11001000
1425810240|2/02/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Martes|10:00:00|VIAS PUBLICAS|A PIE|A PIE|60|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|SUPERIOR|11001000
1425810241|3/02/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Martes|10:00:00|BANCOS|A PIE|A PIE|33|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810242|4/02/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Martes|11:00:00|TRANSPORTE MASIVO|A PIE|A PIE|-|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810243|5/02/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Martes|11:30:00|VIAS PUBLICAS|A PIE|A PIE|77|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|PRIMARIA|11001000
1425810244|6/02/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Martes|13:00:00|VIAS PUBLICAS|A PIE|A PIE|22|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|PRIMARIA|11001000
1425810245|7/02/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Martes|8:30:00|VIAS PUBLICAS|A PIE|A PIE|56|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|SUPERIOR|11001000
1425810246|8/02/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Martes|0:00:00|VIAS PUBLICAS|A PIE|A PIE|-|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810247|9/02/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Martes|0:00:00|VIAS PUBLICAS|A PIE|A PIE|29|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810248|10/02/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Martes|0:00:00|VIAS PUBLICAS|A PIE|A PIE|58|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|PRIMARIA|11001000
1425810249|11/02/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Martes|0:00:00|VIAS PUBLICAS|A PIE|A PIE|63|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810250|12/02/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Martes|0:00:00|OTRO|A PIE|A PIE|19|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810251|13/02/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Martes|0:00:00|OTRO|A PIE|A PIE|-|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810252|14/02/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Martes|0:00:00|OTRO|A PIE|A PIE|-|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810253|15/02/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Martes|0:00:00|OTRO|A PIE|A PIE|54|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810254|16/02/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Martes|0:00:00|OTRO|A PIE|A PIE|18|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810255|17/02/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Martes|0:00:00|ESTACION DE ARTICULADO|A PIE|A PIE|-|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810256|18/02/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Martes|0:00:00|EDIFICIO|A PIE|A PIE|-|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810257|19/02/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Martes|23:30:00|ESTABLECIMIENTO PUBLICO|A PIE|A PIE|31|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810258|20/02/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Martes|22:40:00|VIAS PUBLICAS|A PIE|A PIE|31|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|SUPERIOR|11001000
1425810259|21/02/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Martes|9:55:00|VIAS PUBLICAS|A PIE|A PIE|40|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|TECNICO|11001000
1425810260|22/02/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Martes|21:21:00|PARQUEADERO|A PIE|A PIE|38|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810261|23/02/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Miércoles|20:30:00|PARADERO DE BUSES|A PIE|A PIE|28|COLOMBIA|EMPLEADO PARTICULAR|INGENIERÍA INDUSTRIAL|SUPERIOR|11001000
1425810262|24/02/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Miércoles|17:00:00|VIAS PUBLICAS|A PIE|A PIE|39|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|SUPERIOR|11001000
1425810263|25/02/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Miércoles|15:00:00|VIAS PUBLICAS|A PIE|A PIE|38|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|SECUNDARIA|11001000
1425810264|26/02/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Miércoles|0:00:00|OTRO|A PIE|A PIE|-|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810265|27/02/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Miércoles|19:10:00|VIAS PUBLICAS|A PIE|A PIE|24|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|TECNICO|11001000
1425810266|28/02/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Miércoles|22:15:00|VIAS PUBLICAS|A PIE|A PIE|27|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810267|29/02/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Miércoles|11:10:00|VIAS PUBLICAS|A PIE|A PIE|62|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|PRIMARIA|11001000
1425810268|1/03/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Miércoles|21:20:00|VIAS PUBLICAS|A PIE|A PIE|38|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|TECNICO|11001000
1425810269|2/03/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Miércoles|19:05:00|VIAS PUBLICAS|A PIE|A PIE|35|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810270|3/03/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Miércoles|7:05:00|CALLEJÓN|CONDUCTOR VEHICULO|A PIE|23|COLOMBIA|EMPLEADO PARTICULAR|-|SUPERIOR|11001000
1425810271|4/03/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Miércoles|14:35:00|LUGAR DE TRABAJO|A PIE|A PIE|25|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810272|5/03/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Miércoles|0:55:00|VIAS PUBLICAS|A PIE|A PIE|19|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810273|6/03/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Miércoles|17:33:00|VIAS PUBLICAS|A PIE|A PIE|26|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|TECNICO|11001000
1425810274|7/03/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Jueves|18:30:00|VIAS PUBLICAS|A PIE|A PIE|63|VENEZUELA|EMPLEADO PARTICULAR|NO REPORTADA|SUPERIOR|11001000
1425810275|8/03/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Jueves|19:30:00|VIAS PUBLICAS|A PIE|A PIE|24|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|SECUNDARIA|11001000
1425810276|9/03/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Jueves|18:00:00|VIAS PUBLICAS|A PIE|A PIE|47|VENEZUELA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810277|10/03/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Jueves|18:00:00|CAFETERIAS|A PIE|A PIE|49|COLOMBIA|EMPLEADO PARTICULAR|INGENIERO|SUPERIOR|11001000
1425810278|11/03/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Jueves|7:30:00|VIAS PUBLICAS|A PIE|A PIE|39|VENEZUELA|EMPLEADO PARTICULAR|NO REPORTADA|SECUNDARIA|11001000
1425810279|12/03/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Jueves|16:00:00|VIAS PUBLICAS|A PIE|A PIE|75|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|PRIMARIA|11001000
1425810280|13/03/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Jueves|5:30:00|BARES, CANTINAS Y SIMILARES|A PIE|A PIE|23|COLOMBIA|EMPLEADO PARTICULAR|ADMINISTRACION  DE EMPRESAS GENERALES|SECUNDARIA|11001000
1425810281|14/03/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Jueves|0:00:00|VIAS PUBLICAS|A PIE|A PIE|41|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810282|15/03/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Jueves|0:00:00|VIAS PUBLICAS|A PIE|A PIE|-|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810283|16/03/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Jueves|0:00:00|VIAS PUBLICAS|A PIE|A PIE|37|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|SUPERIOR|11001000
1425810284|17/03/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Jueves|0:00:00|OTRO|A PIE|A PIE|-|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810285|18/03/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Jueves|0:00:00|OTRO|A PIE|A PIE|-|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810286|19/03/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Jueves|0:00:00|LUGAR DE TRABAJO|A PIE|A PIE|22|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810287|20/03/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Jueves|14:30:00|VIAS PUBLICAS|A PIE|A PIE|36|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810288|21/03/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Jueves|20:40:00|VIAS PUBLICAS|A PIE|A PIE|25|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810289|22/03/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Jueves|13:40:00|VIAS PUBLICAS|A PIE|A PIE|50|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|SECUNDARIA|11001000
1425810290|23/03/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Jueves|15:20:00|VIAS PUBLICAS|A PIE|A PIE|36|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810291|24/03/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Jueves|13:15:00|VIAS PUBLICAS|A PIE|A PIE|43|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|TECNICO|11001000
1425810292|25/03/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Jueves|19:45:00|VIAS PUBLICAS|A PIE|A PIE|47|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810293|26/03/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Jueves|20:20:00|VIAS PUBLICAS|A PIE|A PIE|53|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810294|27/03/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Jueves|16:45:00|VIAS PUBLICAS|A PIE|A PIE|27|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|SECUNDARIA|11001000
1425810295|28/03/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Jueves|23:40:00|VIAS PUBLICAS|A PIE|A PIE|22|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810296|29/03/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Jueves|2:15:00|PUENTE PEATONAL|CONDUCTOR MOTOCICLETA|A PIE|22|COLOMBIA|ESTUDIANTE|ADMINISTRACION  DE EMPRESAS|SUPERIOR|11001000
1425810297|30/03/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Jueves|16:35:00|VIAS PUBLICAS|A PIE|A PIE|45|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|SUPERIOR|11001000
1425810298|31/03/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Jueves|14:46:00|VIAS PUBLICAS|A PIE|A PIE|38|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|SUPERIOR|11001000
1425810299|1/04/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Viernes|20:00:00|VIAS PUBLICAS|A PIE|A PIE|31|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810300|2/04/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Viernes|8:00:00|VIAS PUBLICAS|A PIE|A PIE|20|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|SECUNDARIA|11001000
1425810301|3/04/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Viernes|7:00:00|BUS TRANSMILENIO|A PIE|PASAJERO BUS|22|COLOMBIA|EMPLEADO PARTICULAR|SECRETARIADO BILINGÜE|TECNICO|11001000
1425810302|4/04/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Viernes|2:00:00|VIAS PUBLICAS|A PIE|A PIE|40|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|SECUNDARIA|11001000
1425810303|5/04/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Viernes|6:00:00|VIAS PUBLICAS|A PIE|A PIE|35|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|SECUNDARIA|11001000
1425810304|6/04/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Viernes|21:30:00|VIAS PUBLICAS|A PIE|A PIE|49|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|SECUNDARIA|11001000
1425810305|7/04/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Viernes|22:00:00|BARES, CANTINAS Y SIMILARES|A PIE|A PIE|35|COLOMBIA|EMPLEADO PARTICULAR|FINANZAS Y RELACIONES INTERNACIONALES|SUPERIOR|11001000
1425810306|8/04/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Viernes|0:00:00|VIAS PUBLICAS|A PIE|A PIE|63|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810307|9/04/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Viernes|0:00:00|ESTABLECIMIENTO DE COMERCIO|A PIE|A PIE|27|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810308|10/04/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Viernes|0:00:00|ESTABLECIMIENTO PUBLICO|A PIE|A PIE|-|VENEZUELA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810309|11/04/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Viernes|9:45:00|CALLEJÓN|BICICLETA|A PIE|28|COLOMBIA|EMPLEADO PARTICULAR|AUXILIARES DE ENFERMERIA|TECNICO|11001000
1425810310|12/04/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Viernes|7:40:00|TERMINAL DE TRANSPORTES|A PIE|A PIE|22|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810311|13/04/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Viernes|19:15:00|VIAS PUBLICAS|A PIE|A PIE|28|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|SECUNDARIA|11001000
1425810312|14/04/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Viernes|16:40:00|VIAS PUBLICAS|A PIE|A PIE|35|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|SUPERIOR|11001000
1425810313|15/04/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Viernes|16:40:00|VIAS PUBLICAS|A PIE|A PIE|61|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|SUPERIOR|11001000
1425810314|16/04/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Viernes|13:45:00|VIAS PUBLICAS|A PIE|A PIE|30|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|TECNICO|11001000
1425810315|17/04/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Viernes|16:15:00|VIAS PUBLICAS|A PIE|A PIE|40|VENEZUELA|EMPLEADO PARTICULAR|NO REPORTADA|SUPERIOR|11001000
1425810316|18/04/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Viernes|0:40:00|ESTABLECIMIENTO EDUCATIVO|A PIE|A PIE|16|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810317|19/04/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Viernes|0:05:00|VIAS PUBLICAS|A PIE|A PIE|13|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810318|20/04/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Sábado|10:00:00|FRENTE A EDIFICIO - VIA PUBLICA|BICICLETA|BICICLETA|63|COLOMBIA|INDEPENDIENTE|-|PRIMARIA|11001000
1425810319|21/04/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Sábado|19:30:00|BAHIA|A PIE|A PIE|37|COLOMBIA|INDEPENDIENTE|ESPECIALIZACION EN SEGURIDAD|SUPERIOR|11001000
1425810320|22/04/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Sábado|20:30:00|CICLO RUTA|BICICLETA|BICICLETA|47|COLOMBIA|EMPLEADO PARTICULAR|CONTADURIA PUBLICA|SUPERIOR|11001000
1425810321|23/04/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Sábado|10:30:00|VIAS PUBLICAS|A PIE|A PIE|28|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|SECUNDARIA|11001000
1425810322|24/04/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Sábado|17:00:00|ESTABLECIMIENTO DE COMERCIO|A PIE|A PIE|28|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|SUPERIOR|11001000
1425810323|25/04/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Sábado|0:00:00|VIAS PUBLICAS|A PIE|A PIE|27|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810324|26/04/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Sábado|1:30:00|FRENTE A ALMACEN - VIA PUBLICA|A PIE|A PIE|21|COLOMBIA|EMPLEADO PARTICULAR|COMERCIO|SECUNDARIA|11001000
1425810325|27/04/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Sábado|14:30:00|VIAS PUBLICAS|A PIE|A PIE|34|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|SUPERIOR|11001000
1425810326|28/04/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Sábado|23:00:00|VIAS PUBLICAS|A PIE|A PIE|30|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810327|29/04/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Sábado|22:15:00|VIAS PUBLICAS|A PIE|A PIE|25|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|NO REPORTADO|11001000
1425810328|30/04/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Sábado|19:45:00|VIAS PUBLICAS|A PIE|A PIE|32|COLOMBIA|EMPLEADO PARTICULAR|-|SECUNDARIA|11001000
1425810329|1/05/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Sábado|13:45:00|VIAS PUBLICAS|A PIE|A PIE|41|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|SECUNDARIA|11001000
1425810330|2/05/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Sábado|14:10:00|TRANSPORTE MASIVO|A PIE|A PIE|20|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|TECNICO|11001000
1425810331|3/05/2020|CUNDINAMARCA|BOGOTA D.C. (CT)|Sábado|2:40:00|VIAS PUBLICAS|A PIE|A PIE|23|COLOMBIA|EMPLEADO PARTICULAR|NO REPORTADA|SECUNDARIA|11001000
